UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,ano,Unidade da Federação,Tipo,dado,escala
16,797722,18,0.0,0.10349416813151267,0.22305919050709644,2017,Amapá,Estado,srag,incidência
16,797722,19,0.0,0.08390777203011845,0.19805949166915315,2017,Amapá,Estado,srag,incidência
16,797722,20,0.0076605004182108685,0.06519355514887404,0.12601149837647418,2017,Amapá,Estado,srag,incidência
16,797722,21,0.03243233391741529,0.08808235279017196,0.14673201096014754,2017,Amapá,Estado,srag,incidência
16,797722,22,0.00506000549337382,0.08580729678949672,0.17304188736727832,2017,Amapá,Estado,srag,incidência
16,797722,23,0.007842531764590266,0.06655045002687499,0.1286781680674609,2017,Amapá,Estado,srag,incidência
16,797722,24,0.0,0.09336877615187043,0.24867990972067866,2017,Amapá,Estado,srag,incidência
16,797722,25,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,26,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,27,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,28,0.0,0.022933029747538303,0.06941768782915303,2017,Amapá,Estado,srag,incidência
16,797722,29,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,30,0.0,0.045380013691452836,0.10452310770794493,2017,Amapá,Estado,srag,incidência
16,797722,31,0.0,0.02194374733354221,0.06635928132263125,2017,Amapá,Estado,srag,incidência
16,797722,32,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,33,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,34,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,35,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,36,0.0,0.02194374733354221,0.06635928132263125,2017,Amapá,Estado,srag,incidência
16,797722,37,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,38,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,39,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,40,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,41,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,42,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,43,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,44,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,45,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,46,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,47,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,48,0.0,0.021487923514613042,0.06495203488829526,2017,Amapá,Estado,srag,incidência
16,797722,49,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,50,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,51,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,52,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
17,1550194,1,0.0,0.009068893907496323,0.02708286012962136,2017,Tocantins,Estado,srag,incidência
17,1550194,2,0.0,0.018763891991734342,0.04300901881952512,2017,Tocantins,Estado,srag,incidência
17,1550194,3,0.0,0.009775353430479194,0.029212745869161564,2017,Tocantins,Estado,srag,incidência
17,1550194,4,0.0,0.0,0.0,2017,Tocantins,Estado,srag,incidência
17,1550194,5,0.0,0.0282480097527722,0.06745286489425628,2017,Tocantins,Estado,srag,incidência
17,1550194,6,0.0,0.0,0.0,2017,Tocantins,Estado,srag,incidência
17,1550194,7,0.002135187785824222,0.028757644539745938,0.05608734639617774,2017,Tocantins,Estado,srag,incidência
17,1550194,8,0.0,0.009281203372366377,0.02772263914244566,2017,Tocantins,Estado,srag,incidência
17,1550194,9,0.0,0.025862760429069542,0.07850912695646772,2017,Tocantins,Estado,srag,incidência
17,1550194,10,0.0,0.037359813818701015,0.07620331874294206,2017,Tocantins,Estado,srag,incidência
17,1550194,11,0.002098204172381601,0.02800295364499528,0.05457735409836606,2017,Tocantins,Estado,srag,incidência
17,1550194,12,0.0,0.03607002277304528,0.08357845806967368,2017,Tocantins,Estado,srag,incidência
17,1550194,13,0.01231363524956075,0.056678486860248574,0.10298763714469028,2017,Tocantins,Estado,srag,incidência
17,1550194,14,0.006183903702088545,0.055189107319808084,0.10658106148360402,2017,Tocantins,Estado,srag,incidência
17,1550194,15,0.0,0.035747691894575606,0.09022218167798757,2017,Tocantins,Estado,srag,incidência
17,1550194,16,0.011474230510387429,0.037940177262481,0.06509862444252024,2017,Tocantins,Estado,srag,incidência
17,1550194,17,0.0,0.038032491987986194,0.07770733132035579,2017,Tocantins,Estado,srag,incidência
17,1550194,18,0.0,0.05484134169067567,0.11416741410515185,2017,Tocantins,Estado,srag,incidência
17,1550194,19,0.016981287229709485,0.06519644928753432,0.11569749593483357,2017,Tocantins,Estado,srag,incidência
17,1550194,20,0.025313376756356032,0.10969709846079943,0.2010256359163249,2017,Tocantins,Estado,srag,incidência
17,1550194,21,0.0386082769331948,0.06689187068046598,0.09594568905720258,2017,Tocantins,Estado,srag,incidência
17,1550194,22,0.01031106073967547,0.06446605696618257,0.1215238855284515,2017,Tocantins,Estado,srag,incidência
17,1550194,23,0.01901420809187848,0.08295686855858088,0.15091190078133154,2017,Tocantins,Estado,srag,incidência
17,1550194,24,0.00550552485615019,0.055427493384582194,0.10782801909658636,2017,Tocantins,Estado,srag,incidência
17,1550194,25,0.0,0.04613907907156478,0.1009167922685148,2017,Tocantins,Estado,srag,incidência
17,1550194,26,0.032356459608359645,0.10910795730185564,0.1915656162184134,2017,Tocantins,Estado,srag,incidência
17,1550194,27,0.0,0.01854958777600624,0.04251672401937623,2017,Tocantins,Estado,srag,incidência
17,1550194,28,0.0,0.03752142595502561,0.07716898864581401,2017,Tocantins,Estado,srag,incidência
17,1550194,29,0.017133105396579532,0.06557545984684365,0.11632494764301328,2017,Tocantins,Estado,srag,incidência
17,1550194,30,0.0,0.035384001340748934,0.08879892081900476,2017,Tocantins,Estado,srag,incidência
17,1550194,31,0.012188182197357069,0.05593485631014139,0.1015722573940463,2017,Tocantins,Estado,srag,incidência
17,1550194,32,0.0,0.037085306009087216,0.07599796650359192,2017,Tocantins,Estado,srag,incidência
17,1550194,33,0.0,0.03652278138858578,0.08466567561300553,2017,Tocantins,Estado,srag,incidência
17,1550194,34,0.0,0.038023742371966485,0.07794928346094254,2017,Tocantins,Estado,srag,incidência
17,1550194,35,0.0,0.04586317566915099,0.10850547700475288,2017,Tocantins,Estado,srag,incidência
17,1550194,36,0.0,0.00939548719195682,0.028067134285392203,2017,Tocantins,Estado,srag,incidência
17,1550194,37,0.0,0.009515683125481234,0.028429533290574623,2017,Tocantins,Estado,srag,incidência
17,1550194,38,0.012582329521838798,0.05597198290553318,0.10122090438611986,2017,Tocantins,Estado,srag,incidência
17,1550194,39,0.0,0.03811867856147355,0.0783595417910985,2017,Tocantins,Estado,srag,incidência
17,1550194,40,0.0,0.0186708737536998,0.04280246066347493,2017,Tocantins,Estado,srag,incidência
17,1550194,41,0.0,0.009068893907496323,0.02708286012962136,2017,Tocantins,Estado,srag,incidência
17,1550194,42,0.0,0.0374149758852349,0.07700792946599487,2017,Tocantins,Estado,srag,incidência
17,1550194,43,0.0,0.009642190931733685,0.028811054384142002,2017,Tocantins,Estado,srag,incidência
17,1550194,44,0.0,0.0186708737536998,0.04280246066347493,2017,Tocantins,Estado,srag,incidência
17,1550194,45,0.0,0.027118853647307702,0.06482272664690257,2017,Tocantins,Estado,srag,incidência
17,1550194,46,0.0,0.017673617833503075,0.05322445226173023,2017,Tocantins,Estado,srag,incidência
17,1550194,47,7.254356548713758e-05,0.03726345445922563,0.07583742887371114,2017,Tocantins,Estado,srag,incidência
17,1550194,48,0.0,0.06551908667327866,0.18212914827463766,2017,Tocantins,Estado,srag,incidência
17,1550194,49,0.0,0.025862760429069542,0.07850912695646772,2017,Tocantins,Estado,srag,incidência
17,1550194,50,0.0,0.02735747750596884,0.06523939100634424,2017,Tocantins,Estado,srag,incidência
17,1550194,51,0.0,0.017673617833503075,0.05322445226173023,2017,Tocantins,Estado,srag,incidência
17,1550194,52,0.0,0.036290763643843205,0.08410721048072234,2017,Tocantins,Estado,srag,incidência
21,7000229,1,0.0,0.002952362851902368,0.008764195491928195,2017,Maranhão,Estado,srag,incidência
21,7000229,2,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,3,0.0,0.0058204314251599784,0.01285251676179522,2017,Maranhão,Estado,srag,incidência
21,7000229,4,0.0,0.002926464910797621,0.00868709626395825,2017,Maranhão,Estado,srag,incidência
21,7000229,5,0.0,0.01132753165507938,0.033902633584956154,2017,Maranhão,Estado,srag,incidência
21,7000229,6,0.0,0.002902434067334481,0.008615558952035585,2017,Maranhão,Estado,srag,incidência
21,7000229,7,0.0010319034490140488,0.011598380744402892,0.022276393388514396,2017,Maranhão,Estado,srag,incidência
21,7000229,8,0.0009014515978307267,0.011674600375713329,0.022563705359279318,2017,Maranhão,Estado,srag,incidência
21,7000229,9,0.0,0.008646611827494821,0.02002220238395846,2017,Maranhão,Estado,srag,incidência
21,7000229,10,0.0,0.008646611827494821,0.02002220238395846,2017,Maranhão,Estado,srag,incidência
21,7000229,11,0.0,0.002880132087630382,0.008549171292709046,2017,Maranhão,Estado,srag,incidência
21,7000229,12,0.0,0.011409991781227369,0.027829939700628525,2017,Maranhão,Estado,srag,incidência
21,7000229,13,0.0,0.005790925548454506,0.012785738870928265,2017,Maranhão,Estado,srag,incidência
21,7000229,14,0.0,0.020095269539534,0.041531110718850295,2017,Maranhão,Estado,srag,incidência
21,7000229,15,0.00013455895569958187,0.025736145433307826,0.05199308495746502,2017,Maranhão,Estado,srag,incidência
21,7000229,16,0.0009831812044680532,0.011530963822717457,0.022189892882036988,2017,Maranhão,Estado,srag,incidência
21,7000229,17,0.0,0.011491478833902669,0.02545900445944516,2017,Maranhão,Estado,srag,incidência
21,7000229,18,0.0,0.033833888620663284,0.07965021870422917,2017,Maranhão,Estado,srag,incidência
21,7000229,19,0.0,0.02001783662791512,0.046454110642095266,2017,Maranhão,Estado,srag,incidência
21,7000229,20,0.0,0.025689955645909368,0.06347107217897108,2017,Maranhão,Estado,srag,incidência
21,7000229,21,0.0001634523762739093,0.023186195803977402,0.0467388993233826,2017,Maranhão,Estado,srag,incidência
21,7000229,22,0.0018105482890165003,0.014382787584304113,0.02711280242025449,2017,Maranhão,Estado,srag,incidência
21,7000229,23,0.0,0.005840998134516885,0.012897494936316091,2017,Maranhão,Estado,srag,incidência
21,7000229,24,0.0,0.005687002454126454,0.016927307955321602,2017,Maranhão,Estado,srag,incidência
21,7000229,25,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,26,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,27,0.0,0.002880132087630382,0.008549171292709046,2017,Maranhão,Estado,srag,incidência
21,7000229,28,0.0,0.0028596259199211715,0.008488131889539785,2017,Maranhão,Estado,srag,incidência
21,7000229,29,0.0,0.0028596259199211715,0.008488131889539785,2017,Maranhão,Estado,srag,incidência
21,7000229,30,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,31,0.0,0.0028596259199211715,0.008488131889539785,2017,Maranhão,Estado,srag,incidência
21,7000229,32,0.0,0.002880132087630382,0.008549171292709046,2017,Maranhão,Estado,srag,incidência
21,7000229,33,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,34,0.0,0.0028596259199211715,0.008488131889539785,2017,Maranhão,Estado,srag,incidência
21,7000229,35,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,36,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,37,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,38,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,39,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,40,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,41,0.0,0.005687002454126454,0.016927307955321602,2017,Maranhão,Estado,srag,incidência
21,7000229,42,0.0,0.002880132087630382,0.008549171292709046,2017,Maranhão,Estado,srag,incidência
21,7000229,43,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,44,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,45,0.0,0.002902434067334481,0.008615558952035585,2017,Maranhão,Estado,srag,incidência
21,7000229,46,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,47,0.0,0.005837392849586065,0.012888704570053422,2017,Maranhão,Estado,srag,incidência
21,7000229,48,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,49,0.0,0.002880132087630382,0.008549171292709046,2017,Maranhão,Estado,srag,incidência
21,7000229,50,0.0,0.002880132087630382,0.008549171292709046,2017,Maranhão,Estado,srag,incidência
21,7000229,51,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
21,7000229,52,0.0,0.0,0.0,2017,Maranhão,Estado,srag,incidência
22,3218485,1,0.0037082945789166373,0.018695443144924214,0.033906376473250566,2017,Piauí,Estado,srag,incidência
22,3218485,2,0.0,0.04287111429440027,0.08910445629352348,2017,Piauí,Estado,srag,incidência
22,3218485,3,0.013472943632655054,0.049601367096069104,0.08701770158873412,2017,Piauí,Estado,srag,incidência
22,3218485,4,0.0038178364971723773,0.031048941896290705,0.0590187601119152,2017,Piauí,Estado,srag,incidência
22,3218485,5,0.0006288960560789647,0.04906271018049413,0.0998408842967946,2017,Piauí,Estado,srag,incidência
22,3218485,6,0.0,0.0244847341642338,0.0601757336675175,2017,Piauí,Estado,srag,incidência
22,3218485,7,0.0014974511570293725,0.06708508748279485,0.13696802983638026,2017,Piauí,Estado,srag,incidência
22,3218485,8,0.0,0.04693619116571512,0.1291041450857524,2017,Piauí,Estado,srag,incidência
22,3218485,9,0.0,0.04823055503549112,0.1170638818374916,2017,Piauí,Estado,srag,incidência
22,3218485,10,0.0,0.04308883225086624,0.0897770200976804,2017,Piauí,Estado,srag,incidência
22,3218485,11,0.031202644263855262,0.05933971490417484,0.11284946670329675,2017,Piauí,Estado,srag,incidência
22,3218485,12,0.03127603251331229,0.05933971490417484,0.11258466889654206,2017,Piauí,Estado,srag,incidência
22,3218485,13,0.0073477017918388565,0.07306211054816081,0.14306340407178975,2017,Piauí,Estado,srag,incidência
22,3218485,14,0.011555933774153315,0.07323867944813256,0.1386827209504946,2017,Piauí,Estado,srag,incidência
22,3218485,15,0.007917728089839926,0.06719067891815,0.12994931374822238,2017,Piauí,Estado,srag,incidência
22,3218485,16,0.027704664478092597,0.05401588038615695,0.1053149492641859,2017,Piauí,Estado,srag,incidência
22,3218485,17,0.0,0.018502193846843932,0.04310010684702381,2017,Piauí,Estado,srag,incidência
22,3218485,18,0.0,0.05974486518773525,0.13904223188317055,2017,Piauí,Estado,srag,incidência
22,3218485,19,0.0,0.04793818087664925,0.11596128197838285,2017,Piauí,Estado,srag,incidência
22,3218485,20,0.0,0.018502193846843932,0.04310010684702381,2017,Piauí,Estado,srag,incidência
22,3218485,21,0.0,0.08939248799499477,0.1931518652434847,2017,Piauí,Estado,srag,incidência
22,3218485,22,0.0,0.042488284539385024,0.09669066882278332,2017,Piauí,Estado,srag,incidência
22,3218485,23,0.0020301661588091324,0.03706425222950749,0.07332323873560309,2017,Piauí,Estado,srag,incidência
22,3218485,24,0.01184837489478774,0.031207728080512313,0.05093747723174746,2017,Piauí,Estado,srag,incidência
22,3218485,25,0.00801338944553387,0.03726203628789504,0.0673593656488285,2017,Piauí,Estado,srag,incidência
22,3218485,26,0.0,0.03601966309975957,0.09504716573300076,2017,Piauí,Estado,srag,incidência
22,3218485,27,0.0,0.01858734037928977,0.0433362728923552,2017,Piauí,Estado,srag,incidência
22,3218485,28,0.0,0.018174972881688237,0.05476102771224545,2017,Piauí,Estado,srag,incidência
22,3218485,29,0.0,0.018566841633930853,0.043304797599599036,2017,Piauí,Estado,srag,incidência
22,3218485,30,0.0021289732933040817,0.02488714795742064,0.04816215680939684,2017,Piauí,Estado,srag,incidência
22,3218485,31,0.0,0.053357821410311417,0.13604795895010513,2017,Piauí,Estado,srag,incidência
22,3218485,32,0.007944079667655535,0.037300196391724105,0.06751130260032956,2017,Piauí,Estado,srag,incidência
22,3218485,33,0.0,0.030287845095902318,0.07763049610244721,2017,Piauí,Estado,srag,incidência
22,3218485,34,0.0,0.01858734037928977,0.0433362728923552,2017,Piauí,Estado,srag,incidência
22,3218485,35,0.0019411310668557835,0.03708072762408477,0.0734527231795361,2017,Piauí,Estado,srag,incidência
22,3218485,36,0.0,0.0,0.0,2017,Piauí,Estado,srag,incidência
22,3218485,37,0.0146171608345389,0.037448744881840364,0.06079410028077192,2017,Piauí,Estado,srag,incidência
22,3218485,38,0.0,0.006205097265242987,0.018478772936634025,2017,Piauí,Estado,srag,incidência
22,3218485,39,0.0,0.02395484034788997,0.07258274860054947,2017,Piauí,Estado,srag,incidência
22,3218485,40,0.0037218342491862617,0.01876585661923702,0.034035362386527934,2017,Piauí,Estado,srag,incidência
22,3218485,41,0.0,0.012260802611361532,0.03672930078188519,2017,Piauí,Estado,srag,incidência
22,3218485,42,0.0,0.03076958450971845,0.06433073907216391,2017,Piauí,Estado,srag,incidência
22,3218485,43,0.003913262060991851,0.03104036170743418,0.058900472424690875,2017,Piauí,Estado,srag,incidência
22,3218485,44,0.0020725147785785047,0.02490024766070853,0.04824800816644137,2017,Piauí,Estado,srag,incidência
22,3218485,45,0.0,0.006167098627091193,0.018364930585865524,2017,Piauí,Estado,srag,incidência
22,3218485,46,0.0,0.006205097265242987,0.018478772936634025,2017,Piauí,Estado,srag,incidência
22,3218485,47,0.0,0.0,0.0,2017,Piauí,Estado,srag,incidência
22,3218485,48,0.0,0.012471930227525352,0.02764668830628314,2017,Piauí,Estado,srag,incidência
22,3218485,49,0.0,0.006205097265242987,0.018478772936634025,2017,Piauí,Estado,srag,incidência
22,3218485,50,0.0,0.012433694926769823,0.02756156589254499,2017,Piauí,Estado,srag,incidência
22,3218485,51,0.0,0.006167098627091193,0.018364930585865524,2017,Piauí,Estado,srag,incidência
22,3218485,52,0.0,0.012260802611361532,0.03672930078188519,2017,Piauí,Estado,srag,incidência
23,9021232,1,0.005408664175846845,0.012974406782523706,0.02059708192144316,2017,Ceará,Estado,srag,incidência
23,9021232,2,0.0077579475774174345,0.0211056998663004,0.034630243111378516,2017,Ceará,Estado,srag,incidência
23,9021232,3,0.001753922070334646,0.008060217072975995,0.014406211802051594,2017,Ceará,Estado,srag,incidência
23,9021232,4,0.0008005607661294434,0.021030171688595226,0.04166869241199178,2017,Ceará,Estado,srag,incidência
23,9021232,5,0.009357006150503722,0.024346513816275058,0.03955862392963727,2017,Ceará,Estado,srag,incidência
23,9021232,6,0.002130413440962764,0.00971825093994072,0.017363541318442758,2017,Ceará,Estado,srag,incidência
